-0.04673299193382263,-0.06837306916713715,-0.15159715712070465,-0.06190376356244087,0.0744185596704483,0.04891110584139824,-0.022742271423339844,-0.05331023037433624,-0.04395953565835953,-0.03696518391370773,0.025426600128412247,-0.03088180534541607,0.023342818021774292,0.03885854780673981,-0.06656667590141296,0.04390944913029671,0.028396379202604294,-0.04261012002825737,0.009683981537818909,0.06471090763807297,-0.02753870189189911,-0.030725553631782532,-0.0490749329328537,0.073648601770401,-0.09263700991868973,-0.10882417857646942,0.043611541390419006,-0.013235138729214668,0.0055924514308571815,-0.09538842737674713,-0.0550694540143013,-0.04604962840676308,-0.007156843319535255,0.0946601927280426,0.41945680975914,0.43545323610305786,0.39362335205078125,0.051146697252988815,-0.17525380849838257,2.1179075241088867,2.5319900512695312,1.969103217124939,-0.4842525124549866,1.6886725425720215,2.5157876014709473,2.6383893489837646,-0.0703982338309288,0.31325289607048035,0.5799248814582825,0.33580145239830017,0.3025066554546356,0.3310660719871521,0.08367134630680084,-0.0801195427775383,-0.04058611020445824,0.05568200349807739,0.0559847466647625,-0.06971211731433868,-0.0013058986514806747,2.1366143226623535,2.080552339553833,0.08156304061412811,-0.363080233335495,0.49935829639434814,0.08622822165489197,0.03197401389479637,0.4376252293586731,-0.28655314445495605,-0.6102960109710693,-0.7886006832122803,-1.2487215995788574,-1.1705433130264282,-0.6156229376792908,-0.6413952708244324,0.08713191002607346,0.0382365845143795,-0.26293855905532837,0.13102316856384277,0.09547267854213715,0.43301311135292053,0.14696627855300903,-0.040727946907281876,-0.0037534199655056,0.06846171617507935,0.027078663930296898,-0.00013908930122852325,-0.42792224884033203,1.7971324920654297,0.06593498587608337,0.04702817648649216,-0.3922320008277893,-1.119063138961792,0.39710885286331177,-0.08775012195110321,-0.0761345699429512,0.37130677700042725,-0.04684057831764221,0.8806429505348206,0.6106635928153992,0.11036999523639679,0.34549885988235474,0.21353313326835632,-0.16463840007781982,-0.2928246259689331,-0.06364348530769348,-0.39325594902038574,-0.2058192491531372,0.00825502723455429,0.4963974356651306,0.24449428915977478,0.18677234649658203,0.017523065209388733,0.03003436140716076,-0.02436470054090023,-0.6131764650344849,-0.14011679589748383,-0.7796734571456909,-1.141200304031372,-0.4415605068206787,0.03843376040458679,-0.04656226933002472,0.4671056270599365,-0.04803188517689705,0.5477330088615417,-0.04440292716026306,0.06004396453499794,-0.0284546110779047,0.38170671463012695,-0.10808393359184265,0.23415997624397278,0.2185036689043045,-0.07870353013277054,-0.045744363218545914,-0.30683013796806335,0.03416358307003975,0.20506367087364197,-0.48318374156951904,0.2625966966152191,-0.0036286041140556335,0.39526358246803284,0.056020475924015045,-0.026989774778485298,-0.7178546190261841,-0.8869624137878418,-0.8693478107452393,-1.4233894348144531,0.09118693321943283,-0.22185705602169037,0.24073967337608337,0.0034850165247917175,0.4217480421066284,0.0874999463558197,-0.14732138812541962,0.13293789327144623,0.3885657787322998,-0.012477951124310493,0.03991440683603287,0.3090471625328064,0.229739710688591,0.18618369102478027,-0.045198261737823486,-0.03051835671067238,0.11258244514465332,-0.3591589629650116,-0.3031894564628601,-0.47523820400238037,-0.273436576128006,-0.3770880401134491,-0.016686785966157913,0.011964233592152596,0.18882045149803162,-0.3347459137439728,-0.4467170834541321,0.01375328004360199,0.12854984402656555,0.0519634373486042,-0.16518041491508484,-0.7405692338943481,-0.08597567677497864,-0.08027738332748413,-0.12413662672042847,0.3809157907962799,0.18667267262935638,0.0024209246039390564,0.16912978887557983,0.15213625133037567,0.28591540455818176,0.09968112409114838,-0.0023919183295220137,0.42264825105667114,0.6097586154937744,-0.14543503522872925,-0.7302441596984863,-1.4021679162979126,-1.3911864757537842,-0.5808907747268677,-0.08810963481664658,0.11853770911693573,0.38602936267852783,-0.21380615234375,-0.5040446519851685,0.30686649680137634,0.3020501136779785,-0.00023827329277992249,-0.26191577315330505,0.04007555544376373,0.02609601989388466,0.15593507885932922,-0.08663107454776764,0.22150202095508575,0.20991088449954987,0.030421921983361244,0.043026916682720184,0.3396027684211731,0.44420182704925537,0.17436803877353668,0.017342645674943924,-0.020786907523870468,-0.11000283062458038,0.40823471546173096,0.20311713218688965,-0.44374775886535645,-1.4493213891983032,-0.034451913088560104,3.072922945022583,0.1837485432624817,0.3385763168334961,0.23060321807861328,-0.5353856682777405,-0.22976255416870117,-0.05665392801165581,-0.16227757930755615,-0.012496434152126312,0.3040313124656677,-0.06411697715520859,-0.061897825449705124,0.23826517164707184,0.01951867900788784,0.2603491544723511,0.24300363659858704,0.6751575469970703,0.389761745929718,0.1350611299276352,-0.1449718475341797,0.36215534806251526,0.2588993012905121,0.2519344687461853,0.7175061702728271,0.5451962947845459,-1.4701206684112549,-1.2050144672393799,-0.22644588351249695,-0.013878149911761284,0.24982476234436035,0.23137596249580383,0.8086304068565369,-0.013317272067070007,-0.013760088011622429,-0.44419997930526733,-0.2512533962726593,-0.2520489990711212,0.0636463314294815,0.30480149388313293,-0.17017850279808044,0.034517690539360046,0.440849632024765,0.21082551777362823,-0.43941450119018555,0.19058966636657715,0.29622596502304077,0.2969238758087158,0.410015344619751,0.19187363982200623,-0.10542373359203339,-0.39500904083251953,0.4871458411216736,1.0828425884246826,-1.036933422088623,-1.4729286432266235,-0.20233455300331116,0.09945271909236908,-0.053913414478302,1.497246265411377,0.7696255445480347,0.22600212693214417,0.5138058662414551,-0.12701424956321716,-0.19886258244514465,-0.10977631062269211,0.22598639130592346,-0.15475581586360931,0.26203253865242004,0.06423859298229218,0.1316816657781601,0.24445173144340515,-0.23759524524211884,0.15635228157043457,0.5733538269996643,0.32669439911842346,-0.034252651035785675,0.20076030492782593,0.11199990659952164,0.4154207408428192,0.5386563539505005,0.9038949012756348,-0.7730116844177246,-0.9097208380699158,-0.30088213086128235,-0.011296149343252182,1.9904320240020752,-0.12383425235748291,0.2804962992668152,-0.8915867805480957,-0.32764148712158203,0.32595294713974,0.1603606939315796,0.05690428987145424,-0.2330864816904068,-0.13965073227882385,0.08079056441783905,-0.4100697338581085,-0.021600618958473206,-0.4454302489757538,-0.842391848564148,-0.6271190047264099,-0.020285431295633316,-0.3341832458972931,0.03829450160264969,0.15865257382392883,0.7578949928283691,0.4178363084793091,0.14765551686286926,0.7708179950714111,-0.44133299589157104,-1.2909029722213745,0.03431009128689766,0.005933200940489769,0.0081672677770257,0.015864156186580658,0.05555197596549988,-0.511308491230011,0.08805432170629501,0.5338603258132935,-0.021888984367251396,-0.14215408265590668,-0.1283545196056366,0.04210268706083298,-0.025781948119401932,0.15223166346549988,0.08493128418922424,-0.6722778081893921,-0.9382028579711914,-0.5853095054626465,-0.12290581315755844,-0.08562284708023071,0.07800158858299255,0.27606430649757385,0.06015382707118988,0.13318675756454468,0.0704403817653656,1.069405198097229,-0.224153071641922,-0.8938146829605103,-0.09861910343170166,0.043488115072250366,0.2649814188480377,0.15094970166683197,0.4799240827560425,0.6505092978477478,0.11917014420032501,0.24848200380802155,0.22599023580551147,0.013202518224716187,0.0605044923722744,0.2405334711074829,0.057213038206100464,-0.019245296716690063,-0.5461377501487732,-0.7905757427215576,-0.8758336305618286,-0.6809137463569641,-0.26010727882385254,0.04317118972539902,-1.596752554178238e-05,-0.4280809164047241,-0.3484154939651489,0.37794554233551025,0.6651585698127747,0.46032240986824036,0.2913162112236023,-0.005685317330062389,0.132899209856987,0.4058435559272766,-0.2940512001514435,-0.0795922577381134,-1.1798911094665527,-0.27660641074180603,0.40979015827178955,0.13398419320583344,0.7443430423736572,0.17692525684833527,0.23056873679161072,-0.010389585047960281,0.20888526737689972,0.3380739390850067,-0.11116870492696762,-0.9407216310501099,-0.743337094783783,-0.9570600986480713,-0.17206397652626038,-0.06453308463096619,-0.0842452123761177,0.09943600744009018,0.31878286600112915,0.06011819466948509,0.4854135513305664,0.853614091873169,0.21475161612033844,-0.007896572351455688,0.2504939138889313,0.3363543450832367,-0.1953738033771515,-0.6060671806335449,-1.118074893951416,0.7846360206604004,0.6738026142120361,-0.41323134303092957,0.6574836373329163,0.3248501420021057,0.3753893971443176,0.3288472294807434,-0.13410718739032745,0.013459362089633942,-0.5623838305473328,-1.1058709621429443,-0.7162822484970093,-0.6065021753311157,-0.3788650333881378,-0.03529172018170357,-0.1778314709663391,0.2680433392524719,0.10806421935558319,-0.12276352941989899,0.29154279828071594,1.0172927379608154,0.6007083058357239,-0.5820316076278687,0.12173141539096832,-0.11074140667915344,-0.1668291985988617,-0.7853002548217773,-0.14125925302505493,0.6283116340637207,0.7155485153198242,0.25672367215156555,0.17306675016880035,0.4288632869720459,0.23533304035663605,0.32406681776046753,0.12175233662128448,-0.24472582340240479,-1.052236795425415,-0.7531498670578003,-0.20391353964805603,-0.4346387982368469,0.05204363167285919,-0.012641217559576035,0.038776058703660965,0.19486641883850098,0.10695956647396088,0.03758935630321503,0.11259259283542633,-0.035672999918460846,0.053580112755298615,-0.4396703243255615,1.1579203605651855,-0.023429561406373978,-0.26407673954963684,-0.9468622803688049,0.056631483137607574,0.13163694739341736,0.33833223581314087,0.3840916156768799,0.14685551822185516,-0.1628994196653366,0.41413819789886475,0.42874249815940857,0.13476979732513428,-0.28374379873275757,-0.7194017171859741,-0.5729158520698547,-0.3532567620277405,-0.12745262682437897,0.34942424297332764,-0.08716713637113571,0.06746262311935425,0.3066970407962799,-0.00044423341751098633,0.1313188523054123,-0.03790691867470741,0.10444914549589157,0.7828844785690308,-0.4995218515396118,2.7804219722747803,3.031175583600998e-05,-0.21972596645355225,-0.9429485201835632,-0.6861927509307861,0.10172025859355927,0.09886550903320312,0.23707476258277893,0.14834721386432648,0.34575986862182617,0.3937774896621704,0.507414698600769,0.07584918290376663,-0.15521804988384247,-0.6869705319404602,-0.4296060800552368,-0.10300757735967636,-0.02522166632115841,-0.04760035127401352,-0.019738031551241875,-0.08779878169298172,-0.17750178277492523,-0.3219296932220459,0.37460818886756897,0.2733324468135834,0.3156072199344635,0.4002965986728668,-0.8109386563301086,-1.030212163925171,-0.09263721108436584,0.9256220459938049,-0.02951924502849579,-0.5325918197631836,-0.0041213021613657475,0.16694208979606628,0.37505394220352173,0.4057669937610626,0.3637552261352539,0.030414540320634842,0.20742817223072052,0.3616282343864441,0.34835678339004517,-0.2650795578956604,-0.29825830459594727,-0.2781704366207123,-0.2331136018037796,0.17968593537807465,0.08538366109132767,-0.2733590006828308,0.22654956579208374,0.069984570145607,0.723989725112915,-0.016952630132436752,0.8007897138595581,-0.1220724880695343,-0.5602792501449585,-0.4582160413265228,0.017502421513199806,2.2983574867248535,-0.13663436472415924,-0.16748081147670746,0.6177514791488647,0.6452265977859497,0.14330032467842102,0.04963621497154236,0.2838856279850006,0.13993562757968903,0.5041307210922241,0.34808990359306335,0.6167228817939758,0.3199278712272644,0.003832949325442314,0.11893860995769501,-0.2675566077232361,-0.07889088988304138,-0.027969101443886757,0.018205052241683006,-0.023729950189590454,0.10162043571472168,0.12203504145145416,-0.3599706292152405,-0.10994315147399902,-0.38073062896728516,-0.2580156624317169,-0.11249908059835434,-0.13402406871318817,-0.12237530946731567,-0.8352780938148499,0.4906558096408844,0.17422005534172058,0.16737087070941925,0.2325635403394699,0.22251099348068237,-0.28912103176116943,-0.013516776263713837,0.16757389903068542,0.4025792181491852,0.3386400043964386,0.11513198912143707,-0.19209951162338257,-0.0798460990190506,0.0463280975818634,-0.36797142028808594,-0.30052492022514343,-0.3109174370765686,-0.22932660579681396,-0.043514616787433624,0.17192226648330688,0.08158588409423828,-0.7959722876548767,-0.3550580143928528,2.508774995803833,-0.0496051050722599,-0.10685289651155472,-0.13138186931610107,-0.21797487139701843,-0.2393447458744049,-0.8141663074493408,-0.008989768102765083,0.09702613949775696,-0.1590287685394287,0.14090153574943542,0.34698566794395447,0.1531301736831665,0.17370766401290894,0.2646668255329132,0.6608523726463318,0.18041306734085083,0.1894897222518921,0.11979951709508896,-0.0010971319861710072,-0.2182454764842987,-0.04191267117857933,-0.16031672060489655,0.07484105229377747,0.49994581937789917,0.15146401524543762,-1.1854509115219116,-0.3403882086277008,0.5261874794960022,0.04325667768716812,0.012222299352288246,0.06936371326446533,0.10744273662567139,-0.6181495189666748,-0.8958436250686646,-0.10526873916387558,0.13232602179050446,0.22309935092926025,0.016759414225816727,0.3916517496109009,0.5284522175788879,0.43387100100517273,0.28936898708343506,0.21449998021125793,0.22625568509101868,0.09190422296524048,-0.06201213225722313,0.1690017729997635,-0.4309050142765045,-0.5208190679550171,-0.08104611933231354,0.3740607500076294,0.36025187373161316,-0.15810012817382812,-1.1835817098617554,0.00845310464501381,-0.5836032629013062,0.06063182279467583,0.057417336851358414,-0.10159982740879059,-0.028682265430688858,-0.0032945815473794937,0.38866910338401794,0.27908432483673096,-0.5116782188415527,-0.531356930732727,0.0765155628323555,0.2492307722568512,0.106010802090168,-0.30417782068252563,0.44626492261886597,0.16975732147693634,0.25516822934150696,0.11350098252296448,0.016968898475170135,0.07340468466281891,-0.09288959950208664,-0.718140184879303,-0.9413865804672241,-0.7133214473724365,-0.6490206122398376,-0.6805944442749023,0.4862411320209503,-0.4562111496925354,-0.12573008239269257,0.061556585133075714,-0.04814234375953674,0.022717198356986046,-0.09036648273468018,0.16702130436897278,0.12140031158924103,-0.40438956022262573,-0.641855001449585,-0.5715111494064331,-0.5779496431350708,-0.7727756500244141,-0.820846438407898,-0.35445719957351685,-0.9399415254592896,-0.7172563672065735,-0.9900744557380676,-0.876227855682373,-0.57154780626297,-0.6778454780578613,-1.0600526332855225,-0.6217319965362549,-1.1537238359451294,-0.7508209943771362,-0.5217015147209167,-0.22064781188964844,0.36484676599502563,-0.1197388619184494,0.18000254034996033,0.06703846156597137,-0.04875587671995163,-0.004387805238366127,0.08824732154607773,-0.157515749335289,-0.1408597230911255,-0.28704577684402466,-0.4861070513725281,-0.38997119665145874,-0.6011477708816528,-0.7267370223999023,-0.48735564947128296,-0.18871144950389862,0.06113757938146591,-0.27462199330329895,-0.730878472328186,-0.5264266729354858,-0.5040003061294556,-0.7649492025375366,-0.409530907869339,0.06975815445184708,-0.5675508975982666,-0.7343868017196655,-0.22642050683498383,-0.08146849274635315,0.042651593685150146,-0.025901293382048607,0.10409757494926453,-0.062175359576940536,0.05370889604091644,-0.056031446903944016,-0.010276516899466515,-0.09723389148712158,0.03142513334751129,0.046435583382844925,0.042044516652822495,0.06702765077352524,0.05404368415474892,-0.016146451234817505,0.02925434336066246,0.098191998898983,-0.008076411671936512,0.11882004141807556,-0.007597304880619049,-0.1423412412405014,0.03277495875954628,0.26837223768234253,0.014877758920192719,-0.09585364162921906,-0.16588155925273895,-0.504594624042511,-0.6910629868507385,-0.5965807437896729,0.1195865347981453,0.025433728471398354,0.062245771288871765,-0.016218189150094986
